,Max Atmospheric Addition (Gt),Total Removal by 2075 (Gt),Milestone Year,Max Deployment Rate,Final Capacity,prob_1_5C,prob_1_7C,prob_2_0C,Param_midpoint_year,Param_max_gt_capacity,Param_P0,Param_r,Param_v,Param_Q,Param_tonnes_per_unit,Param_service_life,Param_capacity_factor,Param_learning_rate,Param_bg_growth_rate,Param_decline_start_year,Param_decline_rate,Param_capacity_improvement_rate,Param_max_capacity_factor
14,1500.5701876232977,757.2365836331791,2037,1773781.6681792946,26.746520750724837,0.03407109652153308,0.15282298014314527,0.4218474538413957,2044,36.904706953647306,9.408421066687627,0.25940581844161054,0.7703333241377558,0.8342472529534851,1034.690532646703,18.727243780276325,0.892373407646691,0.24834892363050118,0.012614644052115681,2042,0.010698300382935752,0.029792323407801125,1.2956131929222725
15,1343.0887273601093,332.7644444690173,2049,1317728.5930657769,17.58980573346371,0.051961326931377436,0.20290682580744002,0.5063976644744917,2053,23.89574449677266,5.929764772291481,0.3923929744155753,1.1827927459262253,1.4885803120636645,1060.0876937673725,19.52595128856126,0.8813774692197166,0.2525137449892706,0.011057522902127798,2038,0.034101618367653026,0.014222827241476894,1.209556362824532
16,1234.824348641848,516.402773932148,2045,1570603.6840283263,19.350218894860234,0.06945286103753161,0.24656428959603283,0.5741604794200689,2046,25.67762393819647,7.486861868658361,0.4196522917873249,0.6611952541557037,1.2180706086547337,1113.4071129270142,19.38894729430003,0.8248138496591487,0.27216248839790835,0.012794829376841337,2033,0.019037049078563982,0.036392226202497706,1.3862017805226112
17,1481.784089058683,608.00920955856,2046,2790717.699616534,24.408565447986923,0.03583038081625779,0.15807905190984758,0.43114119679736734,2049,39.55255248871278,6.617953490514001,0.5906181016407569,0.9096276442126382,0.9547233629329247,1069.292455910457,15.13324019052238,0.8287923016385486,0.1550313007665186,0.012881944422661728,2037,0.011166440572607848,0.007574556566092411,1.008444325541633
18,1322.2732042777675,727.3323387939795,2040,2034910.3417816693,22.55985874738962,0.05494239819571559,0.21065354750822998,0.5187739637079714,2040,31.999935190317256,4.72103557500774,0.6483983590626563,0.5850622935362585,1.3733539436977051,1136.5694346806583,20.398642621235034,0.9166366848321164,0.2941401502722232,0.014721153519778565,2043,0.028323211906649673,0.043057028530110494,1.1338136781267663
19,1057.124337029088,435.723144188407,2045,2330575.637760065,15.023774669365887,0.11181931337367211,0.33950300224648283,0.7055946705482072,2044,23.984102544789398,1.6275486968538375,0.7908558684430411,0.6280554441802421,1.3847588167734473,800.4973214902515,18.404165834660837,0.9060461439673984,0.2981786393085403,0.011020205024630608,2031,0.02638284133043134,0.0006635921186976257,1.223851334508283
20,1029.0741589689057,800.3831948452058,2037,2069928.7310241105,25.54173085968075,0.12054929691743473,0.3570847364469966,0.7289310589068463,2043,34.251122475210565,3.9772654375886596,0.39518277432701404,1.0124254886499076,0.6069008121248184,1054.4191279886793,19.007381216049936,0.8277900926826862,0.2191624952613559,0.005144079832291613,2043,0.03675014999469387,0.04519143715231355,1.1177516499150855
21,988.3115369127778,1143.8989266804356,2025,3978413.321138001,29.344838586601632,0.1344648194540831,0.38427015363086486,0.7642261855386541,2037,38.454457324568864,6.633796293685528,0.26473419706518564,1.3026135342318281,1.1328524018495725,849.1552233757484,16.53264975745889,0.8779046624104722,0.11803235795360152,0.012103968047747868,2047,0.035864758721705275,0.045956764202372116,1.0007244659001242
22,1124.9657852064145,472.831472817485,2047,2310609.0677505373,19.333528551271097,0.09322996790045027,0.3004760899879432,0.652195831376063,2048,28.789226152746217,8.118746557985276,0.5448254292523627,0.8304893255946169,1.4032490163787354,862.2124977457028,15.507482679461809,0.8830843498943225,0.29403665192454154,0.012845342162317204,2032,0.02783559189520997,0.045462692875243405,1.1685606316955757
23,940.4709796352973,395.45980557379403,2043,1172802.5071065756,14.323972712979963,0.15285890294597693,0.4188273713227514,0.8078358210967476,2046,20.326401377744173,1.9806370058429612,0.3734640780163446,0.5706251767103224,0.5302414094955268,1040.871006954377,18.208584120050638,0.8919028054716123,0.1691638172123142,0.008800463476300768,2030,0.035790402755427664,0.022897272127174975,1.4160825210414547
24,1264.2504675327214,624.7072396370082,2032,1146412.0003337034,19.07871300693709,0.06418607362070441,0.23384435750669724,0.5548926325694995,2039,25.933503837192383,4.221417859626722,0.2481108471657899,0.880747768924586,1.0063719685647496,1095.308256326895,19.947555317029547,0.9020349347563792,0.2326787223222522,0.00554692118415174,2047,0.02681373314971492,0.020997457615217947,1.3354295265098415
25,1509.6262782596887,401.1633860212561,2040,1400995.632838877,13.796030961964874,0.03325413408048604,0.150352012666434,0.4174391143477977,2046,20.168623310360086,7.937403640833672,0.4401603998709368,1.2955928835257806,0.641259993318154,876.7073939626911,17.90577205119228,0.8779614262563571,0.1935544536844148,0.008041842082337311,2042,0.020600040222752407,0.014857078513435058,1.2809949078355427
26,1297.6165025526004,486.8489425688095,2038,1653376.0008548314,15.034880954427537,0.05869563080943307,0.22021335947023335,0.53382605146806,2040,21.646757429365543,9.034564558967174,0.6490077489260381,1.114374593609642,1.252616306690622,968.1225319433129,19.993146312849234,0.8232536042347085,0.16911654022256442,0.012757470201957475,2032,0.015707592033683,0.0023300640403043195,1.2561306656137603
27,1744.6935302993509,397.0376543626373,2051,1996503.9691405506,22.14495265946495,0.017711229211578312,0.09848046879923295,0.3178122143342786,2054,28.064506985990093,9.041201766767312,0.755724801633018,1.2703900641231618,1.1225951751338976,997.326938474989,20.543363848194105,0.9285318094484627,0.19477135185402616,0.014760423552891557,2045,0.028346851170498934,0.037781456872699244,1.0819751504148627
28,1196.9645355619525,768.7627781508052,2042,2941473.0982662314,26.392372595146945,0.07686976014212288,0.2639528352268153,0.5999380028463699,2046,38.37191571686947,6.578036709702722,0.5711005614680309,1.276306762150011,1.2731211542327139,886.706115296932,19.394623149796125,0.877101247502044,0.19764289102383886,0.006125576073252738,2045,0.027909141240922863,0.026781573960304162,1.2608068923428426
29,1514.1252652922524,326.68480599531983,2052,1741311.0593282683,17.611790638849765,0.03285558702630864,0.1491393523030364,0.4152662475170169,2052,22.120520571371568,4.438011465431055,0.7335590000632521,0.7125862661559902,1.0647641595349033,975.8560727270632,21.250521480824112,0.8868702524348534,0.28658964603405657,0.013051966768137926,2037,0.022098823078309134,0.010130025973176904,1.263116134371439
30,1909.670001798289,474.5805104926635,2042,1262094.3375394528,20.852695840240422,0.011382327275408175,0.07317842181167575,0.26245718932715817,2046,27.302499660755963,6.883259512291611,0.2074693061723596,0.5718447015664473,1.0364519363475007,924.7585706141706,21.405555491372695,0.9423477359591323,0.19201129087687038,0.011185467141101094,2049,0.011533490465200934,0.03311243823676703,1.289203585997606
31,1342.4661836922073,378.368972919096,2045,1539637.8920603057,18.523659162303222,0.05204809245454137,0.2031343262969692,0.5067634919548432,2049,27.41218378396449,2.8749225719519185,0.2217436116577113,0.633754190277851,1.1864851904001723,912.3141540838277,16.536670487204315,0.8275319228608186,0.17955333950019284,0.012788947317484521,2033,0.019889220997088546,0.022731766909323547,1.1491409438791733
32,1468.113651804474,496.3797959409525,2050,1954215.583613059,33.13207490487289,0.03716743339647326,0.16201712240501343,0.43803260421220835,2054,34.56973957843961,2.076950248773324,0.30874499058519733,0.6749939539565563,1.1078651668159722,1052.4373949856779,20.862599622578536,0.8198792325599126,0.20525822181319991,0.005571495566518244,2039,0.011915073147907386,0.043405858142413975,1.478206157554004
33,1089.1963175505566,1020.6298805854789,2039,3895790.5385618433,29.632606445762995,0.10260958888843892,0.3204586417596406,0.6798263882538244,2042,39.55764179990172,3.332944274152511,0.46973447908149696,0.7183489616604979,1.4014044465034794,811.2796034661956,23.168700227783603,0.8985898354325302,0.12107165621153196,0.012347201847071231,2041,0.03988235642388794,0.029133541463576353,1.276724632540308
34,1388.3057020103086,542.3525697018205,2043,1818318.71714933,28.21192384788618,0.046031145201060636,0.18704632868234514,0.4805208252240031,2053,38.42820304824217,4.52131752300287,0.268955774840814,1.0085082313719576,1.2150440143831651,994.9662133283153,19.04815366864227,0.8917848891697734,0.15270746847377387,0.013669387605517846,2034,0.015094569048534465,0.012592596162300341,1.3855465259310797
35,1033.135932420318,908.9547283168324,2032,1739637.187819388,25.219923932393872,0.11924416758958384,0.35448354180657643,0.7255046639701317,2035,30.314373018799294,8.695538403547047,0.5731006204285534,0.9637821317739514,0.9333872173220853,1135.4193936484849,21.411906762555063,0.9088545406883224,0.16654042092612345,0.006291287918992094,2041,0.014239806890100827,0.04634605618706927,1.2648451496243278
36,1465.6362530161707,316.9070009528189,2053,1713833.784385982,18.078062044495447,0.03741502494612779,0.16274122154009305,0.4392932251937215,2054,23.702174918407948,3.3871593194955336,0.6495187815376846,0.9401784470658143,1.0912818694198552,1029.2000358962027,19.09404121295985,0.864924290833498,0.22225364188923977,0.013906476138224086,2034,0.019850528491045426,0.024081031503131428,1.0717432291774767
37,934.515716565074,640.9482035102126,2025,1006326.6577424955,17.722624567577462,0.15531811956750846,0.4233411295760005,0.8134357561020831,2040,24.673772823838114,8.687251378629027,0.31271344704490883,1.2969131961710385,0.5511768706859081,1162.0549786646548,21.13388841374355,0.9396203886095371,0.20096245865638093,0.011804871950544738,2036,0.03994891532759951,0.014925925389814127,1.1878374851288713
38,1092.5718569929631,564.2877062580696,2040,1626111.1857534433,18.096227627219623,0.10168552287218437,0.3185174476383616,0.6771696473363126,2044,24.54599210364316,3.7663929799632,0.3874365407157163,0.8553456991925522,0.7774313241369449,926.7065952403555,22.96429265685147,0.8603091623172361,0.17633496562466522,0.01309207692880222,2035,0.033147875726443246,0.03000580567517096,1.3186245556144816
39,1426.5414593224396,482.6572976304083,2051,3059047.401597421,26.67669735974533,0.041547876270534766,0.17460599352154468,0.45967379183131596,2054,36.93030602527695,8.432726832183013,0.6022378212032217,1.0727067524858993,1.1336095250942024,884.7922967624544,19.37770018052164,0.8366213341108341,0.1776639380416532,0.01375463909880352,2040,0.03557605505572555,0.0015068235595580904,1.1583706287412434
40,1001.5836845062734,975.3137254156676,2037,4166861.434305218,28.567367278197846,0.1297660539010476,0.3751987796677295,0.752550503391559,2041,32.55267026333954,4.3792987208016445,0.7312755668469051,1.241507962185924,1.2419523622891067,848.897236400127,23.359990415649644,0.9441687826824156,0.10050150671656091,0.007119325690523195,2043,0.017836665070422746,0.03209558442315712,1.1889010959727062
41,1044.696321760211,633.0058505797502,2044,3697380.5889233733,22.906096780004383,0.1156064067065404,0.3471834163181969,0.7158405519101696,2044,27.88647081774935,5.849005329811886,0.7831479229069196,0.5430366792840235,1.3393881536915926,954.7946795575015,17.23305530191798,0.865370988222776,0.11284995401764142,0.005643124812591417,2034,0.01837153442455052,0.005434807599820552,1.232016306138037
42,1217.931922400442,773.7914819515713,2038,1937278.3548602962,23.45787801226532,0.07266936935031669,0.25417655816648943,0.5855222315745995,2041,31.58757031236457,7.920794509191131,0.46524595920232387,0.6422461744803921,0.7191498692925459,1076.6379147141147,21.947538036160246,0.8519179136029648,0.16595477154518679,0.011804146770057198,2036,0.012537302976111922,0.043561647774904226,1.182978588181736
43,1088.5405243103633,830.444809913323,2025,2272432.292896922,22.965847675373688,0.10279008646494785,0.3208371434124823,0.6803437426477429,2041,32.22629470218817,8.53342241506812,0.2671571120799946,1.2928501323086978,0.5321946993615059,967.1718839080314,21.477442355679656,0.8580769778088774,0.21603243740485553,0.0072155084074206,2048,0.036897583547567885,0.009999387157289336,1.1736858231292775
44,1517.7338422596144,311.75105509282037,2050,1333060.7482467813,14.246226834224844,0.032539372612399996,0.1481737661537102,0.4135315971783986,2052,22.530012783639812,6.752147967027871,0.4933126240851598,0.9095584001462664,0.9164698362967046,1106.841109212043,17.547083748085022,0.8939316735597048,0.23424114514991215,0.01130749845294214,2038,0.022544561643244032,0.007313548010649268,1.1055542465684445
45,1358.3300930239814,805.6162438556787,2030,1248613.6393918672,23.669129921410292,0.04988163350899255,0.19741585231263115,0.4975232427645382,2038,33.01455305413971,6.621531615748519,0.2239203444402034,0.747017038876855,0.9687812417330122,1198.003611653224,23.194567638757796,0.8916921318215845,0.29242304703677224,0.01476598158023832,2038,0.011808558301546595,0.008170122779081574,1.405027675144167
46,1678.4065881511863,414.25407701701187,2044,1567863.336812876,14.359235091838704,0.021154398739856414,0.11096055059316716,0.343213787537516,2046,20.74487346841292,8.96374990984456,0.6852276801701478,1.2447923648592076,0.9519577926482474,1025.4094748768755,18.63459723433826,0.8256066371959259,0.206219139644168,0.008807796026664413,2046,0.01829652717188541,0.01426133498958278,1.4997700818119548
47,1239.4166966966443,598.3917926652607,2034,1428469.380484288,20.65378658079921,0.06860330910219614,0.24453453409893297,0.5711099878844423,2044,27.927974985369843,7.147340256026764,0.21336531166575523,0.9745119442403362,1.4511889149482375,851.648445812482,21.517793479622764,0.9244686135954574,0.14350255866953032,0.013891820634123517,2032,0.01446816616428176,0.04137244270100934,1.1056993178903758
48,1059.3737747110076,887.0485880230889,2036,2018193.2605632357,27.06900609403161,0.11114723925958482,0.3381311379281946,0.7037559287113871,2039,36.457795455474454,7.804422685195698,0.571511102256882,1.149355343236618,1.2563296950467406,1198.6024371419203,16.624938183412073,0.9123415773698195,0.27389792930161017,0.010770423318047489,2041,0.024658196535048502,0.04543159486907794,1.2440890418060755
49,1104.2426490771718,549.4330954568561,2031,1119742.1754043538,15.521415226277792,0.09855425599643634,0.3118960092028625,0.6680638211457915,2035,24.668783280378282,2.3256317153000783,0.2629142865835986,0.7452023606967637,1.2383748228875227,1116.3041593335465,15.807579721322686,0.9096905351974214,0.20856639038452623,0.008179458219403477,2032,0.017941469812294684,0.0011607256774822607,1.291475191343169
50,1383.5666796752325,559.3517477801762,2041,2191472.4005417083,21.634303193413224,0.046619495724423095,0.18864870339934853,0.4831696499512519,2050,25.631941960918354,5.631746957483278,0.4000372832408612,1.4190129204976452,1.3666187375681875,905.6059592095976,16.65890003959675,0.8604524266694759,0.10988415652818745,0.006718015496636971,2045,0.02135918135079834,0.027954919237111277,1.306083966912675
51,1192.1173856582366,478.60331804504665,2042,1444144.6376093202,14.514201570685785,0.0778748401761412,0.2662658651239862,0.6033207718134442,2046,23.341416394136022,9.478774936487268,0.6310227338250286,1.0258627136962808,0.5757553920940626,1171.6839184899038,22.898967001200635,0.9343597414709185,0.15881710934231313,0.012932117332190251,2037,0.033301033193944146,0.0011196039706530437,1.0381245942109045
52,871.7083481467469,790.6679299640944,2034,2937750.977254702,22.234583448651495,0.18379098214810405,0.4740114938781674,0.8749121651993572,2036,31.57243268021508,5.645809894075699,0.7657459724782663,1.2812416466334935,1.0591900971369534,831.3334921097037,18.620733798178712,0.8579616706809134,0.2744078772463699,0.010182910054565664,2033,0.022566150803745327,0.00424070548984547,1.081801995966219
53,1173.1674511256685,483.29025600431885,2050,2412410.3275578283,27.63098724561364,0.08193192744118326,0.27550483675742116,0.6167297609559202,2054,29.099778587867057,1.9978621160017342,0.6797038621310492,1.3390097720577263,1.3650980291550416,1009.5132715902569,24.20302195278244,0.894613759156843,0.12804564478761557,0.010666232517259067,2032,0.026752470422692,0.03705303804345638,1.0615584958740745
54,1004.3787531204808,662.7459576601713,2037,1779875.5910837303,23.036993775394926,0.12879763606817962,0.37331584886854136,0.7501144755278528,2046,32.257988461716565,4.761672408351902,0.27439980338537345,0.7939570896689149,0.6603644773378412,1048.2143473014821,17.06080883992429,0.8501725999094712,0.1361588781571736,0.005023562971624826,2038,0.03594162415694854,0.012643848064477936,1.2940666457473595
55,1315.9624465659851,407.5551357920019,2045,1272019.362957756,18.66673974990389,0.05587953212828483,0.2130600802706936,0.5225855719640448,2050,22.330736552906824,5.90138710752702,0.317399653085306,0.8091900972123738,0.7343092031614485,1006.4329054057505,23.4405991353847,0.8458298177634379,0.21702122547432084,0.009046093479923878,2041,0.037771555626307594,0.01810636352327008,1.474986581799238
56,1467.4369169399317,649.6311758113649,2046,2209591.2152170395,25.518548956674785,0.03723490325596868,0.16221459939989746,0.4383766002598207,2050,37.385095183176986,1.6116516926885196,0.4566487268287923,0.7543488198934217,0.8349412772721885,1167.412345091133,17.23558917155457,0.9049055804505809,0.13288092658433429,0.010270640266418853,2047,0.024965884138883083,0.021291095561696307,1.4381634869710391
57,1122.08161400363,558.8193731428158,2041,2057797.3151583988,17.583220495090607,0.09395338855271206,0.3020400702580111,0.6543814971062408,2041,25.26826376974347,6.883475590164351,0.5919356043740338,0.6210103128837287,1.3130601638638537,857.2611710048002,20.009373728621963,0.9202424331971496,0.24361689566643505,0.006443506432503444,2039,0.026796925110651633,0.020870231594753614,1.3404663129599736
58,1028.861442195267,755.4072647986703,2042,2498954.769942992,25.580506151749535,0.12061803936806646,0.3572214868690184,0.7291109459007671,2046,33.73691595786977,2.3717746968103706,0.7309952262132091,1.4394506749058877,1.1759457391241104,1027.6699769036227,19.33058792698187,0.8486269590975949,0.19258532283579743,0.008057634770803315,2032,0.01982764718033661,0.043997207882107904,1.3832307256130365
59,1067.3750094314346,966.3538175904739,2030,2926397.2222003546,26.288952388005065,0.1087892465935164,0.3332961985562189,0.6972542846784217,2036,34.91129512102984,8.563913403127788,0.6246112857058194,1.4563137638305546,0.5911870600262001,873.2990925385764,19.5174229606208,0.8300598418435721,0.22538036872186898,0.01120245586559565,2044,0.025374173167510762,0.021119691094622098,1.1022164532556
60,1450.816960805127,559.4762713371165,2040,2592107.8967709737,18.538308851901622,0.03893089157637571,0.16714071581716275,0.44691012332317914,2041,25.080001637232627,7.064462201505744,0.7940869440803657,0.9218206563679403,1.44391570682751,815.0220987933096,15.813731075880442,0.8138233890781433,0.20155467399920107,0.011925326300803103,2045,0.02988605721292649,0.04362629798034801,1.1586538040829573
61,1503.6674329740645,786.3087044927329,2040,2422672.819304063,26.337978525952696,0.0337894558927996,0.1519733562116123,0.42033455776323186,2045,38.17757004299402,3.0302906534737764,0.4141749086478379,0.8995100324633917,1.0209193543980764,955.2547694062362,21.175424187971696,0.8552358040257779,0.14959702302767777,0.01142626556056972,2046,0.012818230435159093,0.012640421754566995,1.3633302117393993
62,1389.0860270883252,396.6365019800825,2041,1285867.9797448914,16.507951131096462,0.045934982178907006,0.18678379061020595,0.4800860655784229,2053,25.411405737784506,2.23645335055401,0.28426276728891375,1.3521351889166005,0.5797947607142981,1018.1666701210899,15.323412633205933,0.8741701625828803,0.2644705664513031,0.011274261208846559,2031,0.013479616318389927,0.018255135757739016,1.1759978411183207
63,1314.1544321104182,560.2005615051596,2045,1671812.4526677255,25.731411015082568,0.056150952262461674,0.21375459805514235,0.5236827391357779,2051,33.29392164073099,8.243231264177439,0.470622623460154,1.4968563270353172,1.247576988026131,1134.61542274362,23.087609257963518,0.9454605209501521,0.2995313348857507,0.00857798429760935,2035,0.014053761538813006,0.014143148258586508,1.079440463117179
64,1651.0234225479214,839.8453211603612,2036,2641252.6687452514,25.48636027359173,0.02276523851337837,0.11656679264800894,0.35429078850144907,2040,31.909261422955435,2.049800404603187,0.5967812950520928,1.1461379899953332,1.1150823577067739,1013.2309414851321,19.492073057802294,0.8477523377543084,0.12813074537683494,0.014945054178383294,2048,0.014663192733925693,0.017038186498202462,1.3498615132572422
65,997.0950075982358,417.9209754867364,2043,1266821.013646259,14.601522135744156,0.13133652179913566,0.3782425222257626,0.7564791515236449,2045,22.070816092147037,5.780385196478859,0.6232135079208636,0.96037431140208,0.658841252475655,1180.6976831442344,17.435294153792512,0.9321601984753826,0.19431602854840324,0.005995390387352913,2031,0.026761814654259634,0.04245335431585376,1.0095024635948255
66,1182.6504711953417,496.87872052403435,2042,1956930.470556057,17.26716148934672,0.07987590601572764,0.2708420334700969,0.6099827243040395,2042,24.677968238369193,6.432568533184794,0.7366557283750288,0.5478325420185512,1.0865502214594027,978.7974821943409,15.765975086275608,0.8614677179237277,0.1688976454563773,0.009049828627466127,2036,0.02402892071068402,0.037871115256089695,1.0885102618214777
67,948.5932136425823,703.5760306819637,2038,1834710.9744134445,21.379615595076253,0.14956748651573182,0.4127486500605953,0.800260303976897,2040,30.839701199231563,2.8876873340064284,0.6174947678120823,0.7118879893864523,0.6210200161093228,1153.6817695337468,20.32957879819665,0.9416841812640435,0.1885164034717986,0.012186216301631782,2035,0.0394869752986584,0.008405481489011818,1.2774488118541265
68,1381.2914073320776,518.1789570944125,2047,2797686.2507374394,20.89205492915688,0.0469046372910839,0.1894228965868806,0.48444657165813343,2051,29.956545680082883,4.388457296234781,0.6522020686542764,1.0972399471215666,0.5044375579077184,854.8929574499241,20.845705070081504,0.801623795087871,0.2911873380775961,0.010390127540891322,2035,0.013555616372792258,0.016488142428895024,1.2375787976725154
69,1207.1790813384755,694.9790049227634,2038,1772588.7997518876,22.19072687086555,0.07479399345629538,0.25914409292664853,0.5928713621239263,2046,31.727053671692516,3.0845605973692445,0.4315724915131385,1.2441257739441003,0.6673652014918827,984.0966392564865,23.10972353328792,0.9305713981963275,0.15331551252273593,0.006475470418091574,2047,0.03985437120828211,0.02126122429863498,1.2139708147878605
70,1447.8068823657873,797.6536158723229,2043,2496348.642172116,25.084663430257812,0.039246217635738836,0.16804876556365037,0.44847332289068725,2044,37.50279438517174,9.097321186800487,0.6775149403402749,0.8487073690527731,1.2000465799503928,1091.8652406925771,23.10865028873735,0.9068407634382579,0.2456671501348784,0.011095933980482144,2046,0.01457187242920241,0.025027552238842968,1.1351472319857439
71,1460.1897892363536,742.0836704250221,2031,1523772.4103999045,22.75828897677607,0.03796515947376645,0.16434452329475877,0.44207742084675017,2040,27.563588304131045,1.7874398732568109,0.26802430220169104,1.050537285758049,1.0655825804931052,944.8921916895639,19.777603000096157,0.8523810908767426,0.20633454941445772,0.013329968318493163,2042,0.01449974657726115,0.045236184954430346,1.394278391816591
72,1310.893536966529,768.9964788729662,2025,2921442.1059721992,19.803681739509024,0.056643817092609634,0.21501294383809363,0.5256673928040511,2035,25.63406509229278,9.344354508265047,0.3010433118913922,1.410446190922828,1.3496702691335556,987.4253762429643,22.778930141241627,0.8286907649709292,0.26727041667751184,0.00884103892024474,2047,0.021382910088428537,0.04363234974922411,1.061999611171398
